0.24357,0.17105,0.19368,0.14234,0.18951,0.17127,0.31259,0.017508,0.059662,0.19892,0.20723,0.2906,0.24267,0.26211,0.024641,0.33128,0.24137,0.33441,0.0036615,0.2352,0.17308,0.21844,0.062606,0.044678,0.13431,0.011758,0.24653,0.26858,0.11371,0.028284,0.31478,0.24356,0.044651,0.24667,0.08928,0.066811,0.3227,0.26341,0.088592,0.17901,0.075175,0.23705,0.13951,0.071667,0.14543,0.09572,0.041289,0.22543,0.11308,0.28948,0.12617,0.050321,0.28844,0.21617,0.15173,0.18951,0.12039,0.041502,0.1602,0.10499,0.21077,0.23634,0.13668,0.17024,0.11679,0.18031,0.22761,0.31719,0.17975,0.28096,0.016288,0.24207,0.28444,0.25559,0.2507,0.13985,0.12465,0.13832,0.22005,0.00094058,0.058472,0.26864,0.15872,0.13826,0.14038,0.13153,0.18596,0.18444,0.10562,0.30449,0.2657,0.038093,0.23851,0.28127,0.1101,0.054547,0.0080485,0.10656,0.023,0.23848,0.16988,0.042743,0.076841,0.12362,0.090871,0.18559,0.14285,0.19201,0.26913,0.032028,0.21393,0.25653,0.19483,0.11768,0.058657,0.22987,0.31819,0.31374,0.29101,0.18989,0.098834,0.20992,0.22579,0.11522,0.19312,0.05723,0.092052,0.26222,0.18381,0.2156,0.30368,0.059745,0.29477,0.13906,0.070018,0.013256,0.18223,0.21632,0.0027107,0.12663,0.13558,0.16764,0.015351,0.051533,0.30093,0.16151,0.1696,0.18262,0.067188,0.010915,0.069604,0.13246,0.18976,0.18633,0.011487,0.14209,0.20051,0.053978,0.067615,0.18495,0.16042,0.10827,0.01963,0.29815,0.25385,0.34896,0.02583,0.14415,0.27332,0.26799,0.24516,0.24129,0.14434,0.28209,0.23596,0.23731,0.44457,0.1081,0.2566,0.31287,0.2128,0.21861,0.10579,0.19778,0.20511,0.059444,0.0084651,0.24197,0.049208,0.025449,0.028817,0.2355,0.035352,0.095928,0.22838,0.035617,0.16412,0.035795,0.13361,0.2181
0.29636,0.23846,0.30718,0.11065,0.038239,0.21538,0.021153,0.2247,0.045093,0.13398,0.06249,0.080571,0.083693,0.186,0.21855,0.16044,0.13784,0.099816,0.041672,0.079116,0.25401,0.036199,0.12927,0.17233,0.2634,0.1819,0.081503,0.0070923,0.29998,0.14933,0.064094,0.025814,0.1538,0.05873,0.27165,0.18398,0.047369,0.27899,0.26312,0.20859,0.23354,0.22865,0.28809,0.085011,0.075412,0.15557,0.0038305,0.22386,0.13062,0.18354,0.15228,0.13536,0.2165,0.31542,0.21349,0.22771,0.28534,0.058345,0.077325,0.058984,0.35226,0.24181,0.32776,0.036771,0.28104,0.26992,0.22479,0.26367,0.19384,0.18674,0.0083825,0.14585,0.077405,0.16964,0.0082274,0.040948,0.15313,0.36618,0.097297,0.13595,0.27847,0.19533,0.073552,0.28698,0.24661,0.41074,0.1743,0.1841,0.26287,0.052276,0.046891,0.33054,0.26838,0.070735,0.18298,0.13354,0.22795,0.28411,0.10325,0.21205,0.18103,0.17819,0.30133,0.15798,0.10996,0.254,0.28359,0.20309,0.083242,0.012768,0.18561,0.053727,0.1979,0.063386,0.19627,0.14568,0.23566,0.26979,0.15271,0.42001,0.068214,0.10663,0.050305,0.23017,0.18565,0.1062,0.20238,0.086971,0.17926,0.21107,0.079033,0.15681,0.29578,0.24227,0.21114,0.22306,0.19574,0.1201,0.17889,0.13385,0.25325,0.21908,0.11005,0.094632,0.229,0.16314,0.20675,0.0791,0.033164,0.076556,0.16249,0.21459,0.044346,0.20855,0.095034,0.28527,0.19893,0.16118,0.17635,0.22348,0.33277,0.11997,0.24102,0.26382,0.21971,0.072305,0.17808,0.21476,0.10433,0.078264,0.24612,0.21295,0.20801,0.29342,0.23951,0.035001,0.099503,0.088096,0.13824,0.38181,0.24807,0.16557,0.30392,0.20024,0.21362,0.12226,0.24014,0.27477,0.11535,0.27204,0.0011989,0.01934,0.097794,0.20822,0.21372,0.21213,0.24782,0.20055,0.15546,0.06042
0.18129,0.1289,0.20793,0.14313,0.26935,0.19425,0.15371,0.1025,0.33732,0.053991,0.059068,0.33095,0.063643,0.35132,0.25216,0.039095,0.21063,0.10069,0.23382,0.055001,0.12839,0.24703,0.22276,0.14033,0.082967,0.18196,0.24672,0.0074664,0.23487,0.18911,0.15349,0.0061198,0.35077,0.31921,0.0036432,0.074473,0.16323,0.17489,0.20037,0.19207,0.14978,0.16367,0.20396,0.33019,0.21006,0.18401,0.44203,0.017411,0.1372,0.26104,0.12176,0.2327,0.17703,0.021227,0.2991,0.0087012,0.25186,0.07572,0.232,0.27824,0.13794,0.18161,0.33118,0.25173,0.31846,0.27341,0.20566,0.11312,0.15136,0.2098,0.28462,0.27103,0.18866,0.085904,0.23287,0.20419,0.24508,0.3434,0.2663,0.30605,0.23578,0.20862,0.034123,0.26927,0.031852,0.29622,0.24546,0.13539,0.073901,0.30932,0.22219,0.13161,0.017615,0.18177,0.097502,0.20791,0.24419,0.16908,0.36571,0.17059,0.11142,0.21852,0.33063,0.040968,0.010234,0.12712,0.040227,0.13108,0.048646,0.27189,0.07381,0.14548,0.093271,0.24822,0.082826,0.17809,0.14375,0.0092419,0.17736,0.070152,0.20016,0.053258,0.054599,0.25145,0.087121,0.31903,0.024597,0.20326,0.17071,0.099841,0.040131,0.041374,0.17578,0.23311,0.13019,0.30606,0.30652,0.15459,0.059222,0.17433,0.13751,0.060041,0.17511,0.099492,0.023495,0.032236,0.019665,0.032271,0.30462,0.17351,0.086304,0.25285,0.31168,0.22729,0.16304,0.068106,0.17955,0.20956,0.13058,0.21182,0.21964,0.23164,0.12264,0.020793,0.11498,0.051118,0.16593,0.14574,0.3092,0.17814,0.05726,0.23286,0.05042,0.046349,0.011123,0.25621,0.13014,0.17394,0.18017,0.16711,0.012465,0.27294,0.066857,0.18669,0.12578,0.2487,0.17509,0.27231,0.25003,0.12227,0.45948,0.065466,0.34474,0.23719,0.10633,0.079066,0.071592,0.10271,0.21262,0.16119
0.03223,0.066172,0.037478,0.070862,0.24673,0.18354,0.17438,0.25812,0.19914,0.23523,0.25622,0.24797,0.063867,0.043016,0.049754,0.25016,0.25085,0.047001,0.14318,0.27515,0.055825,0.23571,0.24261,0.033621,0.23889,0.18138,0.17071,0.20402,0.26005,0.22345,0.018004,0.18396,0.26867,0.36976,0.31693,0.0006081,0.25736,0.08999,0.056612,0.19737,0.22504,0.0063234,0.18868,0.066163,0.21137,0.18912,0.32389,0.25665,0.17055,0.10017,0.13374,0.33138,0.12502,0.32304,0.15057,0.073778,0.14627,0.20564,0.10659,0.29392,0.043777,0.25521,0.17591,0.11817,0.027122,0.059559,0.15338,0.16826,0.082935,0.20024,0.3464,0.11121,0.20218,0.080468,0.16011,0.0041987,0.24313,0.13661,0.082443,0.13036,0.21384,0.24495,0.093948,0.17614,0.16751,0.014211,0.15303,0.29358,0.01888,0.091195,0.27313,0.25407,0.24987,0.02072,0.15885,0.32605,0.022146,0.25558,0.11424,0.2473,0.19799,0.21229,0.18616,0.23356,0.063237,0.21201,0.20133,0.093007,0.21558,0.013117,0.17154,0.1005,0.019379,0.064278,0.056124,0.18218,0.088375,0.060826,0.22153,0.21755,0.23233,0.2173,0.12949,0.28102,0.12632,0.15377,0.2314,0.098684,0.084196,0.13351,0.25238,0.051852,0.10815,0.2293,0.32351,0.19582,0.094416,0.25274,0.22078,0.30098,0.26952,0.23597,0.1081,0.041698,0.010044,0.25946,0.26396,0.35142,0.41451,0.20496,0.22372,0.23788,0.24972,0.10829,0.25895,0.18456,0.17234,0.16195,0.16719,0.23266,0.22758,0.33091,0.24651,0.21092,0.10773,0.3747,0.29187,0.24427,0.25015,0.10777,0.1892,0.1798,0.092318,0.17326,0.078668,0.30856,0.014396,0.19037,0.062521,0.099631,0.26497,0.24619,0.10182,0.12028,0.18213,0.19855,0.20311,0.14848,0.17596,0.25178,0.13088,0.052625,0.37746,0.053007,0.12295,0.21216,0.039161,0.20237,0.17666,0.23509
0.059206,0.27716,0.33745,0.28041,0.049411,0.23359,0.1609,0.26241,0.14226,0.25305,0.11192,0.0087535,0.15513,0.17372,0.12537,0.17541,0.14366,0.11081,0.07283,0.16281,0.21951,0.14815,0.091792,0.31164,0.13125,0.23562,0.27843,0.021743,0.0037866,0.066721,0.20863,0.29113,0.24498,0.045341,0.17006,0.24456,0.23705,0.0081633,0.083865,0.21542,0.17318,0.1919,0.061558,0.17747,0.28897,0.20414,0.072804,0.14465,0.25721,0.21372,0.030033,0.27544,0.21037,0.043865,0.19597,0.33378,0.041006,0.045935,0.12145,0.15022,0.24634,0.068918,0.11772,0.1538,0.12001,0.18444,0.25831,0.30917,0.26631,0.17758,0.20874,0.26435,0.25062,0.054558,0.1816,0.22693,0.17,0.032589,0.22611,0.12041,0.12364,0.19144,0.24195,0.04758,0.097106,0.0664,0.083278,0.24018,0.31899,0.12648,0.18044,0.27885,0.049369,0.26424,0.10434,0.055866,0.26301,0.07284,0.21488,0.23669,0.26219,0.13728,0.037264,0.16782,0.16484,0.25982,0.2453,0.16237,0.61317,0.33581,0.27674,0.02969,0.25776,0.30931,0.060755,0.24499,0.12431,0.20984,0.30499,0.16978,0.17293,0.15283,0.2223,0.11307,0.19218,0.072652,0.24869,0.24634,0.22622,0.23296,0.14222,0.25645,0.049895,0.11249,0.049924,0.227,0.093077,0.21717,0.31731,0.11081,0.20138,0.21518,0.15438,0.0047594,0.078967,0.11308,0.26571,0.0018954,0.055073,0.18958,0.21919,0.18233,0.22547,0.21608,0.057484,0.0035573,0.082742,0.10696,0.19386,0.18181,0.059333,0.33849,0.005531,0.22063,0.18422,0.23656,0.30346,0.12875,0.058344,0.13818,0.11123,0.12034,0.040972,0.051694,0.093422,0.025145,0.15009,0.26634,0.088567,0.0034283,0.18709,0.16152,0.22397,0.16341,0.25637,0.14951,0.015775,0.067619,0.19751,0.17891,0.15459,0.27217,0.062638,0.39338,0.11756,0.12236,0.18322,0.29431,0.25169,0.088509
0.051085,0.15402,0.038914,0.248,0.082064,0.0086517,0.26191,0.11172,0.2655,0.17669,0.26085,0.24079,0.23683,0.0052914,0.12227,0.027232,0.077887,0.3664,0.2763,0.19196,0.22575,0.12584,0.12744,0.010666,0.14975,0.0097403,0.094691,0.17397,0.16453,0.21678,0.025977,0.21826,0.028492,0.0057136,0.11877,0.19633,0.098829,0.29543,0.19328,0.31374,0.23107,0.16489,0.15464,0.13724,0.014158,0.15087,0.2215,0.16638,0.32003,0.065689,0.03394,0.13503,0.098619,0.023566,0.18215,0.072376,0.13834,0.15436,0.22306,0.28009,0.096132,0.010248,0.1381,0.17951,0.21908,0.17203,0.11184,0.063997,0.16179,0.18383,0.03317,0.031808,0.29879,0.15213,0.22722,0.20351,0.17333,0.046793,0.2731,0.228,0.0056477,0.20915,0.2558,0.091922,0.25404,0.015377,0.035966,0.17812,0.12659,0.20514,0.27885,0.11991,0.015442,0.30183,0.32017,0.094472,0.23105,0.24812,0.078824,0.017761,0.020928,0.2522,0.045109,0.23656,0.041179,0.16838,0.20114,0.27281,0.042389,0.16544,0.17928,0.17465,0.14674,0.14822,0.057474,0.13687,0.16536,0.1715,0.0014619,0.21945,0.14037,0.13266,0.194,0.025405,0.30507,0.37282,0.082363,0.30735,0.22074,0.20767,0.29949,0.11041,0.29459,0.20346,0.077197,0.066691,0.19749,0.065452,0.27649,0.14797,0.25867,0.059474,0.049483,0.33455,0.090511,0.18434,0.10497,0.18954,0.22467,0.2404,0.28552,0.049022,0.070376,0.14008,0.29195,0.18952,0.28904,0.2682,0.16961,0.23774,0.26175,0.16217,0.24891,0.065556,0.25714,0.07664,0.19922,0.1393,0.12902,0.32047,0.1198,0.09844,0.26416,0.094665,0.11606,0.22457,0.072936,0.089509,0.070689,0.00049357,0.16759,0.052515,0.1978,0.002459,0.069888,0.05016,0.23014,0.20884,0.2148,0.03984,0.0098497,0.2619,0.060764,0.066507,0.19785,0.23738,0.22326,0.0083878,0.23072,0.15557
0.077775,0.14203,0.21855,0.1256,0.093942,0.15622,0.27525,0.26441,0.088226,0.2942,0.23449,0.20063,0.24895,0.23029,0.29519,0.061233,0.14769,0.26222,0.23673,0.24576,0.11086,0.17475,0.021528,0.16161,0.032176,0.2366,0.086498,0.34339,0.022478,0.23393,0.1502,0.0061288,0.011877,0.017541,0.090117,0.31957,0.0085536,0.019934,0.25379,0.24617,0.017157,0.036006,0.038322,0.026672,0.30883,0.13184,0.058868,0.18798,0.032789,0.082891,0.2662,0.10585,0.035652,0.28202,0.10746,0.29383,0.28769,0.28942,0.14595,0.13836,0.090463,0.2,0.087707,0.13388,0.2039,0.086403,0.27733,0.11914,0.18056,0.10377,0.3202,0.088556,0.063312,0.2421,0.012103,0.29081,0.24576,0.051352,0.22403,0.014834,0.24984,0.0053138,0.056876,0.19185,0.10492,0.071418,0.028277,0.013525,0.1047,0.021051,0.16164,0.03827,0.16546,0.093841,0.24402,0.16022,0.11419,0.080197,0.050106,0.20501,0.071378,0.27701,0.038907,0.144,0.11979,0.24793,0.25644,0.19832,0.37583,0.16722,0.047751,0.13124,0.27816,0.21087,0.33384,0.21921,0.097219,0.11855,0.3056,0.20269,0.16822,0.077367,0.079417,0.0010759,0.22167,0.08037,0.20761,0.00011688,0.19323,0.19605,0.13071,0.32294,0.15094,0.057687,0.32145,0.29893,0.14882,0.17109,0.023042,0.076247,0.13766,0.1843,0.23047,0.28341,0.11185,0.14634,0.0035403,0.28964,0.31995,0.24771,0.23969,0.18691,0.20563,0.12657,0.17379,0.04308,0.035844,0.1908,0.1868,0.19391,0.058707,0.0049171,0.081083,0.12423,0.081641,0.028907,0.27487,0.052563,0.22832,0.099485,0.3025,0.1254,0.27909,0.19603,0.14222,0.14521,0.012324,0.33471,0.22098,0.13186,0.205,0.070462,0.02381,0.26318,0.2403,0.16095,0.11729,0.21819,0.0082412,0.23481,0.028319,0.26722,0.16026,0.16742,0.1185,0.14751,0.054133,0.22524,0.078986,0.14121
0.073301,0.24988,0.016863,0.2738,0.25248,0.16575,0.075407,0.31252,0.11684,0.27938,0.0638,0.14882,0.27662,0.27814,0.29046,0.14,0.17858,0.10722,0.30277,0.33303,0.027119,0.16417,0.33439,0.27013,0.2578,0.25581,0.21097,0.089797,0.31405,0.22528,0.27308,0.13303,0.31542,0.048702,0.040215,0.15646,0.11648,0.17296,0.20635,0.0071165,0.23149,0.088732,0.26975,0.33006,0.19189,0.24208,0.065519,0.25479,0.16979,0.34596,0.28331,0.26856,0.24108,0.27145,0.17445,0.344,0.010883,0.043831,0.1891,0.086407,0.20472,0.11083,0.1745,0.034395,0.0073966,0.23611,0.11415,0.064125,0.059587,0.26824,0.28642,0.27015,0.028198,0.12015,0.24368,0.26737,0.13597,0.17608,0.031178,0.26204,0.0059892,0.12002,0.17974,0.27465,0.27954,0.2731,0.23399,0.25487,0.048959,0.2525,0.27605,0.28736,0.12057,0.17754,0.3495,0.27678,0.13352,0.23659,0.072223,0.20589,0.23775,0.12557,0.3328,0.14177,0.19167,0.034019,0.29801,0.011215,0.13016,0.12773,0.22785,0.17364,0.064566,0.079154,0.31058,0.058439,0.11344,0.14354,0.020142,0.0057819,0.20274,0.15255,0.27193,0.14924,0.0066636,0.2054,0.12013,0.32729,0.18736,0.19196,0.24495,0.17093,0.027221,0.10482,0.22774,0.14457,0.1167,0.17252,0.17425,0.29921,0.10828,0.23495,0.27018,0.22641,0.11842,0.1997,0.19757,0.26576,0.16075,0.1053,0.18428,0.028341,0.27137,0.053818,0.010005,0.20811,0.26993,0.25443,0.12913,0.056519,0.16685,0.15109,0.32187,0.13089,0.098937,0.071149,0.079021,0.048333,0.10634,0.12933,0.02002,0.24284,0.21529,0.17233,0.162,0.13122,0.062482,0.24009,0.053877,0.31776,0.12555,0.07727,0.27612,0.28291,0.23855,0.13001,0.19172,0.052218,0.30296,0.30825,0.26037,0.10686,0.052913,0.14922,0.16289,0.1679,0.15161,0.31507,0.20669,0.30317
0.34012,0.078363,0.21926,0.062343,0.18623,0.25778,0.10722,0.074178,0.00049143,0.018652,0.25244,0.14032,0.31168,0.13692,0.11873,0.23446,0.25318,0.051112,0.3004,0.07955,0.18775,0.065216,0.15826,0.29301,0.17057,0.10666,0.23637,0.17253,0.1865,0.099649,0.040122,0.28667,0.0087714,0.29169,0.18642,0.3494,0.044134,0.047821,0.18493,0.011251,0.32073,0.16439,0.062795,0.38872,0.094421,0.18378,0.1674,0.13513,0.26403,0.2303,0.17828,0.0047126,0.24626,0.09154,0.12413,0.073653,0.11847,0.26099,0.055645,0.11018,0.012826,0.16089,0.3078,0.1598,0.27551,0.12816,0.0034004,0.23268,0.14106,0.061984,0.32729,0.19317,0.36338,0.055259,0.24223,0.20305,0.0050309,0.046603,0.086316,0.33524,0.2833,0.1975,0.32512,0.20793,0.26666,0.27504,0.28614,0.18146,0.0064674,0.25503,0.10876,0.28518,0.14006,0.030056,0.025673,0.041276,0.2692,0.08351,0.43625,0.07159,0.20688,0.01668,0.15871,0.15854,0.34343,0.047132,0.08408,0.15872,0.075956,0.34048,0.22792,0.27562,0.2734,0.066454,0.1668,0.22493,0.14217,0.24995,0.019224,0.10962,0.13284,0.26676,0.11983,0.2599,0.25932,0.023646,0.3084,0.29937,0.21376,0.20491,9.9433e-05,0.074231,0.18217,0.13843,0.086387,0.12381,0.14607,0.086645,0.23227,0.056014,0.2254,0.062927,0.31334,0.252,0.33177,0.18027,0.23924,0.13517,0.012527,0.12337,0.013773,0.14483,0.11531,0.12626,0.11997,0.22536,0.013679,0.13976,0.31465,0.12595,0.084328,0.085055,0.32897,0.075335,0.19762,0.30811,0.19456,0.22553,0.19627,0.2452,0.28842,0.05085,0.087161,0.31997,0.16944,0.02351,0.20272,0.030238,0.17789,0.15115,0.22849,0.030527,0.10424,0.0593,0.17706,0.23992,0.16469,0.0029442,0.28078,0.29126,0.61354,0.066858,0.27202,0.26026,0.28314,0.27135,0.22319,0.011731,0.068724,0.28875
